DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
07X001,P.S. 001 COURTLANDT SCHOOL,All Grades,2018,All Students,273,590.4432373,114,41.75824356,82,30.03663063,64,23.44322395,13,4.761904716,77,28.20512772
07X001,P.S. 001 COURTLANDT SCHOOL,4,2017,All Students,94,287.3297729,44,46.80850983,29,30.85106468,17,18.0851059,4,4.255319118,21,22.34042549
07X001,P.S. 001 COURTLANDT SCHOOL,All Grades,2017,All Students,277,281.9133606,152,54.87364578,87,31.40794182,34,12.27436829,4,1.444043279,38,13.71841145
07X001,P.S. 001 COURTLANDT SCHOOL,4,2016,All Students,96,289.03125,45,46.875,35,36.45833206,13,13.54166698,3,3.125,16,16.66666603
07X001,P.S. 001 COURTLANDT SCHOOL,All Grades,2016,All Students,301,288.5681152,152,50.49834061,95,31.5614624,51,16.9435215,3,0.9966777563,54,17.9401989
07X001,P.S. 001 COURTLANDT SCHOOL,4,2015,All Students,107,283.9345703,51,47.66355133,41,38.31775665,13,12.14953232,2,1.869158864,15,14.01869202
07X001,P.S. 001 COURTLANDT SCHOOL,All Grades,2015,All Students,306,283.2124329,162,52.94117737,106,34.640522,32,10.45751667,6,1.960784316,38,12.41830063
07X001,P.S. 001 COURTLANDT SCHOOL,4,2014,All Students,106,283.2358398,60,56.60377502,31,29.24528313,13,12.26415062,2,1.886792421,15,14.15094376
07X001,P.S. 001 COURTLANDT SCHOOL,All Grades,2014,All Students,306,283.5621033,155,50.65359497,106,34.640522,43,14.05228806,2,0.6535947919,45,14.70588207
07X001,P.S. 001 COURTLANDT SCHOOL,4,2013,All Students,96,284,43,44.79166794,39,40.625,12,12.5,2,2.083333254,14,14.58333302
07X001,P.S. 001 COURTLANDT SCHOOL,All Grades,2013,All Students,289,280.3079529,163,56.40138245,93,32.17993164,31,10.72664356,2,0.6920415163,33,11.41868496
07X005,P.S. 5 PORT MORRIS,4,2023,All Students,45,437.444458,16,35.55555725,15,33.33333206,12,26.66666603,2,4.444444656,14,31.11111069
07X005,P.S. 5 PORT MORRIS,6,2023,All Students,60,438.5,19,31.66666603,24,40,13,21.66666603,4,6.666666508,17,28.33333397
07X005,P.S. 5 PORT MORRIS,8,2023,All Students,52,451.5192261,4,7.692307472,22,42.30769348,18,34.61538315,8,15.38461494,26,50
07X005,P.S. 5 PORT MORRIS,3,2022,All Students,36,585.694458,17,47.22222137,13,36.11111069,6,16.66666603,0,0,6,16.66666603
07X005,P.S. 5 PORT MORRIS,5,2022,All Students,40,593.7750244,15,37.5,20,50,4,10,1,2.5,5,12.5
07X005,P.S. 5 PORT MORRIS,7,2022,All Students,67,602.4477539,16,23.88059616,23,34.3283577,17,25.37313461,11,16.41790962,28,41.79104614
07X005,P.S. 5 PORT MORRIS,All Grades,2022,All Students,314,594.3535156,101,32.16560364,112,35.66878891,73,23.24840736,28,8.917197227,101,32.16560364
07X005,P.S. 5 PORT MORRIS,4,2019,All Students,62,592.8225708,18,29.03225899,24,38.70967865,12,19.35483932,8,12.9032259,20,32.25806427
07X005,P.S. 5 PORT MORRIS,6,2019,All Students,73,588.3150635,34,46.57534409,18,24.65753365,14,19.17808151,7,9.589040756,21,28.76712418
07X005,P.S. 5 PORT MORRIS,8,2019,All Students,76,595.1315918,12,15.78947353,35,46.05263138,27,35.5263176,2,2.631578922,29,38.15789413
07X005,P.S. 5 PORT MORRIS,3,2018,All Students,65,586.107666,27,41.53845978,22,33.84615326,15,23.07692337,1,1.538461566,16,24.61538506
07X005,P.S. 5 PORT MORRIS,5,2018,All Students,65,590.2307739,39,60,19,29.23077011,6,9.230769157,1,1.538461566,7,10.76923084
07X005,P.S. 5 PORT MORRIS,7,2018,All Students,86,590.6279297,39,45.34883881,29,33.72093201,16,18.6046505,2,2.325581312,18,20.930233
07X005,P.S. 5 PORT MORRIS,All Grades,2018,All Students,412,588.9417725,188,45.63106918,138,33.49514389,71,17.23300934,15,3.640776634,86,20.87378693
07X005,P.S. 5 PORT MORRIS,4,2017,All Students,67,283.0447693,30,44.77611923,29,43.28358078,6,8.955224037,2,2.98507452,8,11.94029808
07X005,P.S. 5 PORT MORRIS,6,2017,All Students,76,279.1842041,36,47.36841965,33,43.42105103,6,7.894736767,1,1.315789461,7,9.210526466
07X005,P.S. 5 PORT MORRIS,8,2017,All Students,83,306.2891541,13,15.66265106,37,44.57831192,26,31.32530212,7,8.433734894,33,39.75903702
07X005,P.S. 5 PORT MORRIS,3,2016,All Students,73,294.3972473,29,39.72602844,32,43.83561707,11,15.06849289,1,1.369863033,12,16.4383564
07X005,P.S. 5 PORT MORRIS,5,2016,All Students,79,283.3417664,39,49.36708832,33,41.77215195,7,8.860759735,0,0,7,8.860759735
07X005,P.S. 5 PORT MORRIS,7,2016,All Students,83,299.2289124,22,26.50602341,42,50.60240936,17,20.48192787,2,2.409638643,19,22.89156532
07X005,P.S. 5 PORT MORRIS,All Grades,2016,All Students,455,290.1472473,170,37.36263657,217,47.69230652,60,13.18681335,8,1.758241773,68,14.94505501
07X005,P.S. 5 PORT MORRIS,4,2015,All Students,77,279.5454407,40,51.94805145,30,38.9610405,6,7.792207718,1,1.298701286,7,9.090909004
07X005,P.S. 5 PORT MORRIS,6,2015,All Students,91,290.0659485,34,37.36263657,42,46.15384674,11,12.08791256,4,4.39560461,15,16.48351669
07X005,P.S. 5 PORT MORRIS,8,2015,All Students,79,279.240509,34,43.03797531,39,49.36708832,6,7.594936848,0,0,6,7.594936848
07X005,P.S. 5 PORT MORRIS,3,2014,All Students,72,281.180542,46,63.88888931,17,23.61111069,9,12.5,0,0,9,12.5
07X005,P.S. 5 PORT MORRIS,5,2014,All Students,75,287.8533325,37,49.33333206,30,40,6,8,2,2.666666746,8,10.66666698
07X005,P.S. 5 PORT MORRIS,7,2014,All Students,80,286.0125122,31,38.75,39,48.75,9,11.25,1,1.25,10,12.5
07X005,P.S. 5 PORT MORRIS,3,2013,All Students,77,283.0779114,45,58.44155884,25,32.46753311,6,7.792207718,1,1.298701286,7,9.090909004
07X005,P.S. 5 PORT MORRIS,5,2013,All Students,82,287.0731812,43,52.43902588,29,35.36585236,9,10.97560978,1,1.219512224,10,12.19512177
07X005,P.S. 5 PORT MORRIS,All Grades,2013,All Students,315,281.9682617,175,55.55555725,113,35.87301636,23,7.301587105,4,1.269841313,27,8.571428299
07X018,P.S. 018 JOHN PETER ZENGER,4,2023,All Students,56,436.6071472,19,33.92856979,25,44.6428566,10,17.857143399999998,2,3.571428537,12,21.4285717
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2023,All Students,153,439.4052429,52,33.98692703,50,32.67973709,42,27.45098114,9,5.882352829,51,33.33333206
07X018,P.S. 018 JOHN PETER ZENGER,4,2022,All Students,64,585.71875,28,43.75,22,34.375,12,18.75,2,3.125,14,21.875
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2022,All Students,191,589.0994873,82,42.93193817,63,32.98429489,40,20.94240761,6,3.141361237,46,24.08376884
07X018,P.S. 018 JOHN PETER ZENGER,4,2019,All Students,99,585.6969604,45,45.45454407,33,33.33333206,17,17.17171669,4,4.040403843,21,21.21212196
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2019,All Students,270,589.2740479,107,39.62963104,97,35.92592621,59,21.85185242,7,2.592592478,66,24.44444466
07X018,P.S. 018 JOHN PETER ZENGER,4,2018,All Students,78,594.2051392,23,29.4871788,30,38.46154022,17,21.79487228,8,10.2564106,25,32.05128098
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2018,All Students,275,590.0145264,114,41.45454407,95,34.54545593,54,19.63636398,12,4.363636494,66,24
07X018,P.S. 018 JOHN PETER ZENGER,4,2017,All Students,82,285.0487671,35,42.68292618,34,41.46341324,12,14.63414669,1,1.219512224,13,15.85365868
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2017,All Students,250,284.1560059,117,46.79999924,85,34,45,18,3,1.200000048,48,19.20000076
07X018,P.S. 018 JOHN PETER ZENGER,4,2016,All Students,84,288.2976074,36,42.8571434,28,33.33333206,17,20.23809433,3,3.571428537,20,23.80952454
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2016,All Students,272,288.6176453,123,45.22058868,98,36.02941132,41,15.07352924,10,3.676470518,51,18.75
07X018,P.S. 018 JOHN PETER ZENGER,4,2015,All Students,97,284.5567017,35,36.08247375,51,52.5773201,8,8.247422218,3,3.092783451,11,11.34020615
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2015,All Students,265,279.2415161,138,52.07546997,96,36.22641373,28,10.56603813,3,1.132075429,31,11.69811344
07X018,P.S. 018 JOHN PETER ZENGER,4,2014,All Students,84,270.6309509,56,66.66666412,22,26.19047546,5,5.952381134,1,1.190476179,6,7.142857075
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2014,All Students,266,273.4436035,181,68.04511261,66,24.81203079,15,5.639097691,4,1.503759384,19,7.142857075
07X018,P.S. 018 JOHN PETER ZENGER,4,2013,All Students,92,271.5217285,61,66.30434418,26,28.26086998,3,3.260869503,2,2.173913002,5,5.434782505
07X018,P.S. 018 JOHN PETER ZENGER,All Grades,2013,All Students,240,273.6833191,158,65.83333588,63,26.25,15,6.25,4,1.666666627,19,7.916666508
07X025,P.S. 025 BILINGUAL SCHOOL,4,2023,All Students,48,448.0625,8,16.66666603,17,35.41666794,15,31.25,8,16.66666603,23,47.91666794
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2023,All Students,157,439.5031738,52,33.12101746,56,35.66878891,33,21.01910782,16,10.19108295,49,31.21019173
07X025,P.S. 025 BILINGUAL SCHOOL,4,2022,All Students,57,585.3157959,20,35.08771896,24,42.10526276,9,15.78947353,4,7.017543793,13,22.80701828
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2022,All Students,158,587.1012573,67,42.40506363,61,38.60759354,24,15.1898737,6,3.797468424,30,18.98734093
07X025,P.S. 025 BILINGUAL SCHOOL,4,2019,All Students,52,594.6538696,8,15.38461494,26,50,16,30.76922989,2,3.846153736,18,34.61538315
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2019,All Students,172,595.9709473,44,25.5813961,59,34.3023262,59,34.3023262,10,5.8139534,69,40.1162796
07X025,P.S. 025 BILINGUAL SCHOOL,4,2018,All Students,65,601.2153931,10,15.38461494,24,36.92307663,21,32.30769348,10,15.38461494,31,47.69230652
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2018,All Students,169,597.739624,42,24.85207176,60,35.50296021,49,28.9940834,18,10.65088749,67,39.64496994
07X025,P.S. 025 BILINGUAL SCHOOL,4,2017,All Students,44,305.6363525,8,18.18181801,20,45.45454407,15,34.09090805,1,2.272727251,16,36.36363602
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2017,All Students,161,298.0496826,55,34.16149139,64,39.75155258,41,25.46583939,1,0.6211180091,42,26.08695602
07X025,P.S. 025 BILINGUAL SCHOOL,4,2016,All Students,58,310.879303,11,18.96551704,19,32.75862122,19,32.75862122,9,15.51724148,28,48.27586365
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2016,All Students,181,301.2928162,52,28.72928238,67,37.01657486,51,28.17679596,11,6.077348232,62,34.25414276
07X025,P.S. 025 BILINGUAL SCHOOL,4,2015,All Students,77,291.7922058,32,41.55844116,28,36.36363602,14,18.18181801,3,3.896103859,17,22.07792282
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2015,All Students,173,293.5317993,68,39.30635834,66,38.15028763,33,19.07514381,6,3.468208075,39,22.54335213
07X025,P.S. 025 BILINGUAL SCHOOL,4,2014,All Students,49,303.2653198,12,24.48979568,16,32.65306091,19,38.77550888,2,4.081632614,21,42.8571434
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2014,All Students,184,282.1793518,92,50,59,32.06521606,30,16.30434799,3,1.630434752,33,17.93478203
07X025,P.S. 025 BILINGUAL SCHOOL,4,2013,All Students,53,283.7358398,26,49.05660248,19,35.84905624,7,13.20754719,1,1.886792421,8,15.09433937
07X025,P.S. 025 BILINGUAL SCHOOL,All Grades,2013,All Students,145,288.2551575,67,46.20689774,54,37.24137878,22,15.17241383,2,1.379310369,24,16.55172348
07X029,P.S./M.S. 029 MELROSE SCHOOL,4,2023,All Students,73,440.0821838,24,32.8767128,28,38.35616302,13,17.80821991,8,10.95890427,21,28.76712418
07X029,P.S./M.S. 029 MELROSE SCHOOL,6,2023,All Students,78,434.5256348,31,39.74359131,32,41.0256424,10,12.82051277,5,6.410256386,15,19.23077011
07X029,P.S./M.S. 029 MELROSE SCHOOL,8,2023,All Students,88,442.3636475,25,28.40909004,27,30.68181801,25,28.40909004,11,12.5,36,40.90909195
07X029,P.S./M.S. 029 MELROSE SCHOOL,3,2022,All Students,76,589.6315918,24,31.57894707,34,44.73684311,14,18.42105293,4,5.263157845,18,23.68420982
07X029,P.S./M.S. 029 MELROSE SCHOOL,5,2022,All Students,73,587.3013916,43,58.90410995,23,31.50684929,6,8.2191782,1,1.369863033,7,9.589040756
07X029,P.S./M.S. 029 MELROSE SCHOOL,7,2022,All Students,90,597.7999878,27,30,29,32.22222137,24,26.66666603,10,11.11111069,34,37.77777863
07X029,P.S./M.S. 029 MELROSE SCHOOL,All Grades,2022,All Students,452,591.661499,166,36.72566223,168,37.16814041,82,18.14159203,36,7.964601994,118,26.10619545
07X029,P.S./M.S. 029 MELROSE SCHOOL,4,2019,All Students,79,583.3164673,35,44.30379868,30,37.97468185,12,15.1898737,2,2.531645536,14,17.72151947
07X029,P.S./M.S. 029 MELROSE SCHOOL,6,2019,All Students,88,587.3068237,40,45.45454407,27,30.68181801,11,12.5,10,11.36363602,21,23.86363602
07X029,P.S./M.S. 029 MELROSE SCHOOL,8,2019,All Students,93,585.8171997,35,37.63440704,45,48.38709641,10,10.75268841,3,3.225806475,13,13.97849464
07X029,P.S./M.S. 029 MELROSE SCHOOL,3,2018,All Students,73,582.9041138,32,43.83561707,30,41.09589005,11,15.06849289,0,0,11,15.06849289
07X029,P.S./M.S. 029 MELROSE SCHOOL,5,2018,All Students,85,583.8588257,49,57.64706039,25,29.41176414,10,11.76470566,1,1.176470637,11,12.94117641
07X029,P.S./M.S. 029 MELROSE SCHOOL,7,2018,All Students,89,585,50,56.17977524,28,31.46067429,8,8.988763809,3,3.370786428,11,12.35955048
07X029,P.S./M.S. 029 MELROSE SCHOOL,All Grades,2018,All Students,488,586.1147461,222,45.49180222,180,36.88524628,67,13.7295084,19,3.893442631,86,17.62295151
07X029,P.S./M.S. 029 MELROSE SCHOOL,4,2017,All Students,72,283.194458,35,48.61111069,28,38.88888931,7,9.722222328,2,2.777777672,9,12.5
07X029,P.S./M.S. 029 MELROSE SCHOOL,6,2017,All Students,86,276.1395264,42,48.83720779,34,39.53488541,8,9.302325249,2,2.325581312,10,11.6279068
07X029,P.S./M.S. 029 MELROSE SCHOOL,8,2017,All Students,86,290.4069824,24,27.9069767,41,47.6744194,16,18.6046505,5,5.8139534,21,24.4186039
07X029,P.S./M.S. 029 MELROSE SCHOOL,3,2016,All Students,74,282.3378296,41,55.40540695,21,28.37837791,12,16.21621704,0,0,12,16.21621704
07X029,P.S./M.S. 029 MELROSE SCHOOL,5,2016,All Students,76,268.7236938,47,61.84210587,23,30.2631588,6,7.894736767,0,0,6,7.894736767
07X029,P.S./M.S. 029 MELROSE SCHOOL,7,2016,All Students,87,279.7011414,48,55.17241287,32,36.78160858,6,6.896551609,1,1.1494252679999999,7,8.045976639
07X029,P.S./M.S. 029 MELROSE SCHOOL,All Grades,2016,All Students,487,282.7658997,238,48.87063599,184,37.782341,58,11.9096508,7,1.437371612,65,13.34702301
07X029,P.S./M.S. 029 MELROSE SCHOOL,4,2015,All Students,78,274.7692261,44,56.41025543,26,33.33333206,7,8.974358559,1,1.282051325,8,10.2564106
07X029,P.S./M.S. 029 MELROSE SCHOOL,6,2015,All Students,85,279.4823608,44,51.76470566,31,36.47058868,8,9.411765099,2,2.352941275,10,11.76470566
07X029,P.S./M.S. 029 MELROSE SCHOOL,8,2015,All Students,76,283.5,28,36.84210587,40,52.63158035,8,10.52631569,0,0,8,10.52631569
07X029,P.S./M.S. 029 MELROSE SCHOOL,3,2014,All Students,75,268.3999939,52,69.33333588,17,22.66666603,6,8,0,0,6,8
07X029,P.S./M.S. 029 MELROSE SCHOOL,5,2014,All Students,61,275.2131042,40,65.57376862,15,24.59016418,4,6.557376862,2,3.278688431,6,9.836065292
07X029,P.S./M.S. 029 MELROSE SCHOOL,7,2014,All Students,77,279.7532349,46,59.74026108,25,32.46753311,6,7.792207718,0,0,6,7.792207718
07X029,P.S./M.S. 029 MELROSE SCHOOL,All Grades,2014,All Students,445,273.8471985,268,60.22472,145,32.58427048,29,6.516853809,3,0.6741573215,32,7.191011429
07X029,P.S./M.S. 029 MELROSE SCHOOL,4,2013,All Students,68,281.3529358,36,52.94117737,22,32.35293961,7,10.29411793,3,4.411764622,10,14.70588207
07X029,P.S./M.S. 029 MELROSE SCHOOL,6,2013,All Students,77,281.0779114,39,50.64934921,30,38.9610405,7,9.090909004,1,1.298701286,8,10.38961029
07X029,P.S./M.S. 029 MELROSE SCHOOL,8,2013,All Students,78,277.9743652,47,60.25640869,29,37.17948532,2,2.56410265,0,0,2,2.56410265
07X030,P.S. 030 WILTON,3,2023,All Students,58,431.4482727,28,48.27586365,16,27.58620644,11,18.96551704,3,5.172413826,14,24.13793182
07X030,P.S. 030 WILTON,5,2023,All Students,57,439.4912415,23,40.35087585,16,28.07017517,15,26.31579018,3,5.263157845,18,31.57894707
07X030,P.S. 030 WILTON,3,2022,All Students,54,579.7407227,26,48.14814758,23,42.59259415,5,9.259259224,0,0,5,9.259259224
07X030,P.S. 030 WILTON,5,2022,All Students,72,588.125,44,61.11111069,18,25,10,13.88888931,0,0,10,13.88888931
07X030,P.S. 030 WILTON,3,2019,All Students,84,587.1428833,29,34.52381134,35,41.66666794,20,23.80952454,0,0,20,23.80952454
07X030,P.S. 030 WILTON,5,2019,All Students,77,586.4545288,49,63.63636398,18,23.37662315,6,7.792207718,4,5.194805145,10,12.98701286
07X030,P.S. 030 WILTON,3,2018,All Students,83,592.9879761,22,26.50602341,30,36.14457703,30,36.14457703,1,1.204819322,31,37.34939575
07X030,P.S. 030 WILTON,5,2018,All Students,100,588.210022,60,60,27,27,10,10,3,3,13,13
07X030,P.S. 030 WILTON,3,2017,All Students,84,294.5595093,37,44.04761887,26,30.95238113,20,23.80952454,1,1.190476179,21,25
07X030,P.S. 030 WILTON,5,2017,All Students,85,278.8235168,50,58.82352829,24,28.23529434,10,11.76470566,1,1.176470637,11,12.94117641
07X030,P.S. 030 WILTON,3,2016,All Students,94,299.8510742,33,35.10638428,36,38.29787064,25,26.59574509,0,0,25,26.59574509
07X030,P.S. 030 WILTON,5,2016,All Students,90,256.6555481,69,76.66666412,16,17.77777863,4,4.444444656,1,1.111111164,5,5.555555344
07X030,P.S. 030 WILTON,3,2015,All Students,91,281.7472534,47,51.64834976,36,39.56044006,8,8.791209221,0,0,8,8.791209221
07X030,P.S. 030 WILTON,5,2015,All Students,90,281.2444458,48,53.33333206,34,37.77777863,7,7.777777672,1,1.111111164,8,8.888889313
07X030,P.S. 030 WILTON,3,2014,All Students,77,273.3766174,53,68.83116913,18,23.37662315,5,6.493506432,1,1.298701286,6,7.792207718
07X030,P.S. 030 WILTON,5,2014,All Students,61,283.0163879,33,54.09836197,23,37.70491791,5,8.196721077,0,0,5,8.196721077
07X030,P.S. 030 WILTON,3,2013,All Students,95,283.7894592,58,61.05263138,27,28.42105293,10,10.52631569,0,0,10,10.52631569
07X030,P.S. 030 WILTON,5,2013,All Students,74,279.6891785,46,62.16216278,26,35.13513565,2,2.702702761,0,0,2,2.702702761
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,3,2023,All Students,35,433.1428528,16,45.714286799999996,14,40,5,14.28571415,0,0,5,14.28571415
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,5,2023,All Students,52,442.3461609,15,28.84615326,18,34.61538315,13,25,6,11.53846169,19,36.53845978
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,7,2023,All Students,75,438.6400146,31,41.33333206,23,30.66666603,16,21.33333397,5,6.666666508,21,28
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,All Grades,2023,All Students,341,440.8181763,106,31.08504486,123,36.07038116,83,24.34017563,29,8.5043993,112,32.84457397
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,4,2022,All Students,57,589.9122925,18,31.57894707,22,38.59649277,13,22.80701828,4,7.017543793,17,29.82456207
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,6,2022,All Students,84,594.9404907,28,33.33333206,31,36.90476227,10,11.90476227,15,17.857143399999998,25,29.76190567
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,8,2022,All Students,94,589.9361572,34,36.17021179,31,32.97872162,18,19.14893532,11,11.70212746,29,30.85106468
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,3,2019,All Students,57,594.9824829,12,21.05263138,20,35.08771896,24,42.10526276,1,1.754385948,25,43.85964966
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,5,2019,All Students,60,589.6833496,33,55,12,20,9,15,6,10,15,25
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,7,2019,All Students,69,592.1738892,34,49.27536392,19,27.53623199,13,18.84057999,3,4.347826004,16,23.18840599
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,All Grades,2019,All Students,404,593.1088867,141,34.90098953,133,32.92079163,94,23.26732635,36,8.910891533,130,32.17821884
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,4,2018,All Students,57,591.2280884,19,33.33333206,22,38.59649277,9,15.78947353,7,12.28070164,16,28.07017517
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,6,2018,All Students,68,589.25,36,52.94117737,20,29.41176414,7,10.29411793,5,7.352941036,12,17.64705849
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,8,2018,All Students,67,591.5522461,16,23.88059616,38,56.71641922,9,13.43283558,4,5.97014904,13,19.40298462
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,3,2017,All Students,52,291.7884521,21,40.38461685,16,30.76922989,13,25,2,3.846153736,15,28.84615326
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,5,2017,All Students,57,273.3333435,37,64.91227721999999,12,21.05263138,8,14.03508759,0,0,8,14.03508759
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,7,2017,All Students,69,287.2608643,28,40.57971191,32,46.37681198,8,11.594203,1,1.449275374,9,13.04347801
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,All Grades,2017,All Students,396,282.1843567,204,51.51515198,125,31.56565666,53,13.38383865,14,3.535353422,67,16.91919136
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,4,2016,All Students,61,291.3278809,26,42.62295151,26,42.62295151,7,11.47540951,2,3.278688431,9,14.75409794
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,6,2016,All Students,70,279.0571289,43,61.42856979,20,28.5714283,5,7.142857075,2,2.8571429249999998,7,10
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,8,2016,All Students,85,283,40,47.05882263,31,36.47058868,12,14.11764717,2,2.352941275,14,16.47058868
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,3,2015,All Students,60,277.2833252,40,66.66666412,18,30,2,3.333333254,0,0,2,3.333333254
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,5,2015,All Students,49,271.2653198,36,73.46939087,10,20.40816307,1,2.040816307,2,4.081632614,3,6.122448921
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,7,2015,All Students,80,275.5,49,61.25,24,30,6,7.5,1,1.25,7,8.75
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,All Grades,2015,All Students,411,273.3771362,264,64.23357391,123,29.92700768,16,3.892944098,8,1.946472049,24,5.839416027
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,4,2014,All Students,48,271.6875,30,62.5,12,25,6,12.5,0,0,6,12.5
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,6,2014,All Students,78,275.7692261,43,55.12820435,29,37.17948532,5,6.410256386,1,1.282051325,6,7.692307472
07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,8,2014,All Students,75,283.8666687,31,41.33333206,35,46.66666794,7,9.333333015,2,2.666666746,9,12
